1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1701.0,0.0,3.0,4,1390.0,5.0,0.0,611.0,3.0,1975.0,1701.0,3,16647.0,69.0,0.0,0.0,5,5,1390.0,1975,1981,171000
1006.0,769.0,3.0,1,513.0,5.0,227.0,425.0,2.0,1993.0,1775.0,4,9317.0,75.0,137.0,72.0,5,7,740.0,1993,1993,213000
864.0,0.0,3.0,3,460.0,4.0,404.0,338.0,1.0,1972.0,864.0,3,15523.0,36.0,0.0,0.0,6,5,864.0,1972,1972,133500
1307.0,1051.0,5.0,1,0.0,1.0,907.0,360.0,2.0,1908.0,2358.0,3,45600.0,75.0,0.0,40.0,8,6,907.0,1908,1997,240000
1094.0,761.0,3.0,1,0.0,1.0,528.0,512.0,2.0,1976.0,1855.0,3,9600.0,80.0,360.0,100.0,7,6,528.0,1976,1994,187000
848.0,0.0,1.0,3,659.0,6.0,189.0,420.0,3.0,2003.0,848.0,4,4435.0,36.0,170.0,0.0,5,6,848.0,2003,2003,131500
1456.0,0.0,2.0,4,0.0,1.0,1273.0,400.0,3.0,2003.0,1456.0,4,3196.0,69.0,40.0,20.0,5,8,1273.0,2003,2003,215000
918.0,728.0,4.0,1,364.0,3.0,554.0,240.0,1.0,1941.0,1646.0,3,7128.0,53.0,0.0,0.0,5,7,918.0,1941,1950,164000
1445.0,0.0,3.0,4,564.0,4.0,563.0,645.0,2.0,1964.0,1445.0,3,12095.0,69.0,115.0,0.0,6,6,1127.0,1964,1964,158000
1779.0,0.0,3.0,2,306.0,5.0,372.0,454.0,1.0,1955.0,1779.0,3,17920.0,102.0,0.0,418.0,4,5,1763.0,1955,1974,170000
1040.0,0.0,3.0,1,659.0,5.0,381.0,260.0,1.0,1962.0,1040.0,3,6897.0,69.0,0.0,104.0,8,5,1040.0,1962,2010,127000
1026.0,0.0,3.0,4,505.0,6.0,0.0,576.0,1.0,1981.0,1026.0,3,10970.0,69.0,0.0,0.0,6,6,940.0,1978,1978,147000
702.0,779.0,3.0,1,0.0,1.0,702.0,343.0,3.0,1994.0,1481.0,3,8125.0,65.0,0.0,36.0,5,6,702.0,1994,1995,174000
1370.0,0.0,3.0,1,0.0,1.0,1090.0,479.0,2.0,1976.0,1370.0,3,10400.0,80.0,189.0,0.0,5,7,1090.0,1976,1976,152000
1512.0,1142.0,4.0,2,619.0,4.0,435.0,619.0,2.0,1968.0,2654.0,4,11029.0,69.0,220.0,65.0,7,6,1054.0,1968,1984,250000
912.0,514.0,3.0,1,0.0,1.0,912.0,216.0,1.0,1925.0,1426.0,4,7642.0,55.0,0.0,240.0,8,7,912.0,1918,1998,189950
1039.0,0.0,3.0,2,841.0,4.0,198.0,504.0,1.0,1965.0,1039.0,3,11625.0,75.0,0.0,0.0,4,5,1039.0,1965,1965,131500
1097.0,0.0,3.0,1,338.0,6.0,702.0,480.0,1.0,1986.0,1097.0,3,9672.0,81.0,0.0,0.0,5,6,1040.0,1984,1985,152000
1148.0,0.0,3.0,1,1148.0,4.0,0.0,672.0,1.0,1959.0,1148.0,3,7931.0,70.0,0.0,0.0,5,5,1148.0,1959,1959,132500
1372.0,0.0,3.0,1,0.0,1.0,1372.0,529.0,3.0,2008.0,1372.0,4,8640.0,72.0,0.0,140.0,5,7,1372.0,2007,2008,250580
1002.0,0.0,3.0,1,828.0,4.0,174.0,902.0,1.0,1973.0,1002.0,3,8750.0,69.0,76.0,0.0,6,5,1002.0,1970,1970,148500
1646.0,0.0,3.0,3,0.0,4.0,1638.0,870.0,2.0,2007.0,1646.0,4,10656.0,67.0,274.0,80.0,5,8,1638.0,2006,2007,248900
1120.0,0.0,3.0,1,932.0,5.0,108.0,544.0,2.0,1961.0,1120.0,2,6970.0,85.0,0.0,0.0,5,4,1040.0,1961,1961,129000
1547.0,720.0,2.0,0,0.0,0.0,0.0,672.0,1.0,1979.0,2320.0,3,14762.0,69.0,0.0,144.0,6,5,0.0,1948,1950,169000
1062.0,887.0,3.0,1,750.0,6.0,300.0,574.0,3.0,1993.0,1949.0,4,9938.0,80.0,246.0,90.0,5,7,1050.0,1993,1994,236000
894.0,0.0,2.0,1,0.0,1.0,894.0,308.0,2.0,1962.0,894.0,3,6600.0,60.0,0.0,0.0,5,5,894.0,1962,1962,109500
804.0,878.0,3.0,1,505.0,6.0,299.0,523.0,2.0,1998.0,1682.0,4,8750.0,70.0,116.0,77.0,5,6,804.0,1998,1998,200500
910.0,0.0,3.0,3,0.0,1.0,105.0,414.0,1.0,1953.0,910.0,4,8892.0,74.0,0.0,0.0,7,5,105.0,1953,1996,116000
1036.0,0.0,3.0,1,375.0,3.0,457.0,288.0,1.0,1949.0,1268.0,3,12144.0,60.0,0.0,28.0,7,5,832.0,1949,1950,133000
676.0,455.0,3.0,1,0.0,1.0,676.0,200.0,1.0,1941.0,1131.0,3,5720.0,52.0,0.0,0.0,6,5,676.0,1941,1950,66500
1184.0,1426.0,4.0,3,64.0,6.0,1120.0,550.0,3.0,2007.0,2610.0,5,9000.0,75.0,0.0,364.0,5,8,1184.0,2007,2007,303477
1040.0,0.0,3.0,4,633.0,5.0,431.0,648.0,1.0,1963.0,1040.0,3,25286.0,94.0,0.0,0.0,5,4,1064.0,1963,1963,132250
1462.0,0.0,4.0,1,1170.0,6.0,292.0,738.0,3.0,2004.0,2224.0,5,8834.0,74.0,216.0,0.0,5,9,1462.0,2004,2005,350000
1155.0,0.0,3.0,3,899.0,5.0,210.0,576.0,1.0,1987.0,1155.0,4,11782.0,88.0,0.0,0.0,7,5,1109.0,1961,1995,148000
864.0,0.0,3.0,1,646.0,5.0,218.0,336.0,1.0,1978.0,864.0,3,7000.0,69.0,90.0,0.0,8,5,864.0,1978,2005,136500
1090.0,0.0,2.0,1,980.0,5.0,110.0,450.0,3.0,2005.0,1090.0,3,7024.0,60.0,0.0,49.0,5,5,1090.0,2005,2006,157000
1187.0,530.0,3.0,2,902.0,2.0,254.0,400.0,2.0,1990.0,1717.0,4,13758.0,44.0,117.0,36.0,5,7,1156.0,1990,1991,187500
808.0,785.0,3.0,1,0.0,1.0,808.0,389.0,2.0,1993.0,1593.0,3,9636.0,69.0,0.0,40.0,5,6,808.0,1992,1993,178000
954.0,795.0,5.0,1,0.0,1.0,795.0,440.0,1.0,1997.0,2230.0,3,6204.0,60.0,0.0,188.0,5,4,795.0,1912,1950,118500
892.0,0.0,3.0,1,432.0,4.0,460.0,288.0,2.0,1967.0,892.0,3,7150.0,65.0,60.0,0.0,5,5,892.0,1967,1967,100000
1709.0,0.0,2.0,3,1238.0,6.0,460.0,506.0,3.0,1999.0,1709.0,4,5119.0,50.0,60.0,65.0,5,9,1698.0,1999,2000,328900
1712.0,0.0,4.0,1,528.0,2.0,1098.0,588.0,3.0,2005.0,1712.0,3,8393.0,70.0,122.0,54.0,5,5,1626.0,1959,2005,145000
872.0,521.0,3.0,1,0.0,1.0,816.0,300.0,1.0,1955.0,1393.0,3,16466.0,59.0,0.0,0.0,7,5,816.0,1955,1955,135500
2217.0,0.0,4.0,4,351.0,5.0,1043.0,621.0,1.0,1970.0,2217.0,4,15865.0,95.0,0.0,207.0,6,8,2217.0,1970,1970,268000
1505.0,0.0,2.0,1,1024.0,4.0,481.0,505.0,2.0,1953.0,1505.0,3,12160.0,128.0,90.0,0.0,4,6,1505.0,1953,1953,149500
672.0,252.0,3.0,2,0.0,4.0,672.0,576.0,1.0,2003.0,924.0,3,8064.0,60.0,0.0,0.0,7,5,672.0,1949,2006,122900
918.0,765.0,3.0,1,226.0,2.0,192.0,440.0,2.0,1978.0,1683.0,3,11184.0,70.0,92.0,0.0,5,6,918.0,1978,1978,172500
1068.0,0.0,3.0,1,663.0,6.0,396.0,264.0,2.0,1963.0,1068.0,3,8414.0,70.0,0.0,0.0,8,6,1059.0,1963,2003,154500
1383.0,0.0,3.0,2,1064.0,4.0,319.0,354.0,2.0,1954.0,1383.0,3,13284.0,69.0,0.0,116.0,5,5,1383.0,1954,1954,165000
1535.0,0.0,4.0,0,0.0,0.0,0.0,400.0,1.0,1979.0,1535.0,3,7018.0,64.0,0.0,0.0,5,5,0.0,1979,1979,118858
983.0,813.0,4.0,1,400.0,4.0,380.0,483.0,2.0,1963.0,1796.0,3,7056.0,71.0,415.0,50.0,5,6,780.0,1963,1963,140000
951.0,0.0,2.0,1,285.0,5.0,666.0,327.0,1.0,1936.0,951.0,3,8765.0,50.0,0.0,28.0,6,4,951.0,1936,1950,106500
1120.0,1120.0,6.0,0,0.0,0.0,0.0,528.0,1.0,1979.0,2240.0,3,7018.0,64.0,0.0,0.0,5,5,0.0,1979,1979,142953
2364.0,0.0,3.0,4,2188.0,6.0,142.0,820.0,3.0,2009.0,2364.0,5,12919.0,100.0,760.0,67.0,5,9,2330.0,2009,2010,611657
1236.0,0.0,3.0,1,465.0,4.0,447.0,288.0,1.0,1961.0,1236.0,3,6993.0,65.0,0.0,0.0,7,5,912.0,1961,1994,135000
858.0,0.0,2.0,1,322.0,5.0,536.0,684.0,1.0,1979.0,858.0,3,7340.0,69.0,0.0,0.0,6,4,858.0,1971,1971,110000
1306.0,0.0,2.0,2,860.0,4.0,132.0,756.0,1.0,1968.0,1306.0,3,8712.0,64.0,0.0,0.0,7,5,992.0,1957,2000,153000
807.0,702.0,3.0,1,0.0,1.0,783.0,393.0,3.0,2003.0,1509.0,4,7875.0,63.0,0.0,75.0,5,7,783.0,2003,2003,180000
1670.0,0.0,3.0,1,0.0,1.0,1670.0,690.0,2.0,2006.0,1670.0,4,14859.0,50.0,27.0,60.0,5,7,1670.0,2006,2006,240000
902.0,0.0,3.0,1,599.0,6.0,277.0,288.0,1.0,1967.0,902.0,3,6173.0,69.0,75.0,0.0,6,5,876.0,1967,1967,125500
1063.0,0.0,3.0,1,354.0,3.0,412.0,280.0,2.0,1954.0,1063.0,3,9920.0,80.0,110.0,0.0,5,5,1056.0,1954,1954,128000
1636.0,0.0,3.0,1,63.0,6.0,1560.0,865.0,2.0,2006.0,1636.0,4,13501.0,116.0,208.0,60.0,5,8,1623.0,2006,2006,255000
1020.0,1037.0,3.0,1,223.0,3.0,794.0,180.0,3.0,1936.0,2057.0,4,11500.0,86.0,0.0,0.0,7,7,1017.0,1936,1987,250000
902.0,0.0,2.0,3,301.0,4.0,239.0,484.0,1.0,1983.0,902.0,3,8885.0,69.0,0.0,0.0,5,5,864.0,1983,1983,131000
742.0,742.0,3.0,1,0.0,1.0,742.0,390.0,3.0,2005.0,1484.0,4,12589.0,149.0,0.0,24.0,5,6,742.0,2005,2005,174000
1105.0,1169.0,5.0,1,443.0,3.0,662.0,480.0,2.0,1960.0,2274.0,3,11600.0,80.0,361.0,0.0,5,5,1105.0,1960,1960,154300
1268.0,0.0,3.0,3,196.0,5.0,1072.0,252.0,1.0,1978.0,1268.0,4,9286.0,69.0,0.0,0.0,7,5,1268.0,1977,1989,143500
1015.0,0.0,3.0,1,489.0,3.0,279.0,450.0,1.0,1925.0,1015.0,3,6120.0,51.0,0.0,0.0,7,5,768.0,1925,1950,88000
1001.0,1001.0,3.0,1,284.0,4.0,717.0,871.0,1.0,1949.0,2002.0,3,6270.0,82.0,0.0,0.0,6,5,1001.0,1949,1950,145000
612.0,612.0,2.0,3,294.0,6.0,318.0,528.0,2.0,2009.0,1224.0,4,3000.0,30.0,76.0,234.0,5,6,612.0,2009,2009,173733
546.0,546.0,3.0,1,0.0,1.0,546.0,286.0,1.0,1970.0,1092.0,3,2001.0,21.0,80.0,0.0,5,4,546.0,1970,1970,75000
480.0,0.0,3.0,3,50.0,4.0,430.0,308.0,2.0,1958.0,480.0,3,9000.0,50.0,0.0,0.0,3,2,480.0,1949,1950,35311
1229.0,0.0,3.0,1,1059.0,5.0,75.0,284.0,2.0,1956.0,1229.0,3,17140.0,69.0,0.0,0.0,6,4,1134.0,1956,1956,135000
912.0,1215.0,4.0,2,48.0,4.0,422.0,833.0,2.0,1991.0,2127.0,4,13125.0,103.0,0.0,192.0,5,7,1104.0,1991,1991,238000
1414.0,0.0,3.0,1,528.0,5.0,245.0,601.0,1.0,1990.0,1414.0,3,11029.0,87.0,0.0,51.0,8,6,1184.0,1958,2002,176500
936.0,785.0,3.0,1,814.0,6.0,114.0,471.0,2.0,1994.0,1721.0,4,8462.0,70.0,105.0,87.0,5,6,928.0,1994,1994,201000
1272.0,928.0,4.0,1,1084.0,5.0,188.0,0.0,0.0,1980.0,2200.0,3,8777.0,67.0,0.0,70.0,7,5,1272.0,1900,2003,145900
1316.0,0.0,3.0,1,28.0,6.0,1288.0,397.0,3.0,2005.0,1316.0,4,10237.0,65.0,0.0,0.0,5,6,1316.0,2005,2006,169990
1617.0,0.0,2.0,1,165.0,2.0,598.0,533.0,2.0,1993.0,1617.0,4,8012.0,50.0,0.0,69.0,5,6,1604.0,1993,1994,193000
1686.0,0.0,3.0,1,625.0,4.0,0.0,612.0,1.0,1980.0,1686.0,3,10240.0,79.0,157.0,131.0,6,6,1686.0,1980,1980,207500
1126.0,0.0,3.0,3,767.0,5.0,266.0,540.0,2.0,1977.0,1126.0,5,15611.0,69.0,0.0,0.0,6,5,1126.0,1977,1977,175000
1234.0,1140.0,4.0,1,0.0,1.0,1181.0,656.0,3.0,2003.0,2374.0,5,11999.0,93.0,340.0,100.0,5,8,1181.0,2003,2004,285000
1098.0,880.0,4.0,1,552.0,4.0,280.0,486.0,2.0,1968.0,1978.0,3,9900.0,69.0,342.0,43.0,5,7,832.0,1968,1968,176000
1788.0,0.0,3.0,3,0.0,1.0,1753.0,522.0,2.0,2001.0,1788.0,5,11838.0,69.0,0.0,151.0,5,8,1753.0,2001,2001,236500
993.0,1243.0,4.0,1,0.0,1.0,964.0,642.0,3.0,1997.0,2236.0,4,13006.0,69.0,285.0,0.0,5,7,964.0,1997,1997,222000
1466.0,0.0,3.0,3,16.0,6.0,1450.0,610.0,3.0,2007.0,1466.0,4,8925.0,73.0,0.0,18.0,5,8,1466.0,2007,2007,201000
925.0,0.0,3.0,1,338.0,4.0,121.0,429.0,1.0,1965.0,925.0,3,9100.0,70.0,0.0,0.0,6,5,925.0,1965,1965,117500
1905.0,0.0,3.0,1,0.0,1.0,1905.0,788.0,3.0,2006.0,1905.0,5,11670.0,84.0,302.0,191.0,5,9,1905.0,2006,2006,320000
1500.0,0.0,3.0,3,20.0,6.0,1480.0,570.0,2.0,2004.0,1500.0,4,8487.0,63.0,210.0,36.0,5,7,1500.0,2004,2004,190000
2069.0,0.0,4.0,4,425.0,6.0,160.0,505.0,2.0,1960.0,2069.0,4,27650.0,313.0,0.0,0.0,7,7,585.0,1960,2007,242000
747.0,0.0,1.0,2,0.0,1.0,600.0,528.0,1.0,1953.0,747.0,3,5825.0,52.0,108.0,0.0,5,4,600.0,1926,1953,79900
1200.0,0.0,2.0,1,833.0,4.0,343.0,555.0,2.0,2003.0,1200.0,4,10083.0,67.0,0.0,41.0,5,7,1176.0,2003,2003,184900
1113.0,858.0,3.0,2,341.0,6.0,772.0,689.0,2.0,2005.0,1971.0,4,9675.0,75.0,0.0,48.0,5,7,1113.0,2005,2005,253000
1391.0,571.0,3.0,2,464.0,6.0,927.0,868.0,2.0,2006.0,1962.0,4,8760.0,73.0,0.0,90.0,5,7,1391.0,2006,2006,239799
1207.0,1196.0,3.0,2,0.0,1.0,1032.0,349.0,1.0,1940.0,2403.0,3,24090.0,69.0,0.0,0.0,7,7,1032.0,1940,1950,244400
1728.0,0.0,4.0,4,936.0,3.0,396.0,574.0,1.0,1976.0,1728.0,3,12640.0,55.0,0.0,0.0,5,6,1728.0,1976,1976,150900
1022.0,1038.0,3.0,1,772.0,5.0,220.0,390.0,2.0,1999.0,2060.0,4,8755.0,69.0,298.0,0.0,5,7,992.0,1999,1999,214000
1440.0,0.0,4.0,4,1440.0,4.0,0.0,0.0,0.0,1980.0,1440.0,3,7711.0,42.0,0.0,0.0,3,4,1440.0,1977,1977,150000
1632.0,0.0,4.0,3,0.0,1.0,1632.0,576.0,1.0,1967.0,1632.0,3,25000.0,100.0,0.0,0.0,4,5,1632.0,1967,1967,143000
1344.0,0.0,3.0,1,111.0,6.0,354.0,525.0,2.0,1958.0,1344.0,4,14375.0,69.0,541.0,118.0,6,6,819.0,1958,1958,137500
1188.0,561.0,3.0,1,1088.0,2.0,0.0,456.0,1.0,1963.0,1869.0,3,8820.0,98.0,0.0,0.0,6,5,1088.0,1890,1996,124900
1144.0,0.0,3.0,3,748.0,4.0,102.0,796.0,2.0,1959.0,1144.0,3,8163.0,70.0,128.0,0.0,6,5,1144.0,1959,1959,143000
1629.0,0.0,3.0,3,1300.0,6.0,316.0,808.0,3.0,2002.0,1629.0,4,14536.0,85.0,236.0,252.0,5,8,1616.0,2002,2003,270000
936.0,840.0,3.0,0,0.0,1.0,936.0,474.0,2.0,2002.0,1776.0,4,14006.0,65.0,144.0,96.0,5,7,936.0,2002,2002,192500
1381.0,0.0,3.0,1,982.0,5.0,179.0,676.0,2.0,1972.0,1381.0,4,9360.0,78.0,0.0,0.0,7,6,1161.0,1972,2006,197500
864.0,0.0,3.0,1,398.0,5.0,317.0,720.0,2.0,1980.0,864.0,4,7200.0,60.0,0.0,0.0,8,5,864.0,1950,2002,129000
965.0,0.0,3.0,1,641.0,4.0,187.0,300.0,1.0,1979.0,965.0,3,7800.0,60.0,0.0,0.0,5,5,828.0,1965,1965,119900
768.0,0.0,2.0,3,660.0,4.0,108.0,396.0,3.0,1974.0,768.0,3,7200.0,60.0,0.0,0.0,8,5,768.0,1972,2003,133900
1168.0,800.0,3.0,3,562.0,4.0,29.0,530.0,2.0,1969.0,1968.0,3,11075.0,69.0,232.0,189.0,4,5,784.0,1969,1969,172000
980.0,0.0,4.0,4,945.0,4.0,0.0,0.0,0.0,1980.0,980.0,3,9400.0,35.0,250.0,0.0,5,6,945.0,1975,1975,127500
979.0,979.0,4.0,1,484.0,3.0,495.0,492.0,1.0,1946.0,1958.0,3,7136.0,82.0,423.0,0.0,6,6,979.0,1946,1950,145000
561.0,668.0,2.0,1,285.0,5.0,276.0,462.0,3.0,1980.0,1229.0,3,1300.0,24.0,0.0,0.0,6,6,561.0,1980,1980,124000
1057.0,0.0,3.0,1,417.0,3.0,640.0,576.0,3.0,1977.0,1057.0,3,7420.0,70.0,0.0,0.0,5,5,1057.0,1962,1962,132000
1337.0,0.0,3.0,2,699.0,6.0,638.0,531.0,2.0,2003.0,1337.0,4,8450.0,65.0,0.0,39.0,5,7,1337.0,2003,2003,185000
696.0,720.0,3.0,1,604.0,5.0,92.0,484.0,1.0,1999.0,1416.0,4,2572.0,24.0,0.0,44.0,5,7,696.0,1999,1999,155000
858.0,0.0,2.0,4,696.0,4.0,162.0,0.0,0.0,1980.0,858.0,3,7207.0,50.0,0.0,0.0,7,5,858.0,1958,2008,116500
1542.0,1330.0,4.0,1,896.0,5.0,434.0,619.0,3.0,1977.0,2872.0,3,12227.0,69.0,424.0,282.0,7,6,1330.0,1977,1995,272000
804.0,744.0,3.0,1,556.0,4.0,248.0,440.0,1.0,1976.0,1548.0,4,2308.0,24.0,0.0,0.0,6,6,804.0,1976,1976,155000
1800.0,0.0,2.0,1,0.0,1.0,1800.0,702.0,3.0,2007.0,1800.0,5,11923.0,122.0,0.0,136.0,5,9,1800.0,2007,2007,239000
824.0,1070.0,4.0,1,624.0,6.0,193.0,510.0,2.0,2002.0,1894.0,4,11316.0,80.0,44.0,40.0,5,7,817.0,2002,2003,214900
783.0,701.0,3.0,1,0.0,4.0,783.0,393.0,3.0,2005.0,1484.0,4,10237.0,65.0,0.0,72.0,5,6,783.0,2005,2007,178900
976.0,332.0,2.0,1,428.0,3.0,300.0,256.0,1.0,1940.0,1308.0,3,9600.0,130.0,0.0,70.0,7,5,728.0,1940,1950,160000
1098.0,0.0,3.0,1,902.0,5.0,196.0,260.0,2.0,1955.0,1098.0,3,7390.0,69.0,151.0,0.0,7,5,1098.0,1955,1955,135000
600.0,0.0,3.0,1,0.0,1.0,600.0,0.0,0.0,1980.0,968.0,3,5925.0,50.0,0.0,0.0,6,3,600.0,1910,1950,37900
1095.0,0.0,2.0,4,513.0,5.0,75.0,264.0,2.0,1958.0,1095.0,3,10382.0,75.0,105.0,0.0,5,6,588.0,1958,1958,140000
720.0,472.0,4.0,1,0.0,1.0,720.0,0.0,0.0,1980.0,1192.0,3,10800.0,60.0,0.0,0.0,4,4,720.0,1949,1950,135000
764.0,862.0,2.0,1,567.0,6.0,197.0,474.0,2.0,2003.0,1626.0,4,2268.0,36.0,106.0,27.0,5,7,764.0,2003,2004,173000
918.0,0.0,2.0,1,0.0,1.0,918.0,264.0,1.0,1979.0,918.0,3,7892.0,55.0,0.0,0.0,5,6,918.0,1979,1979,99500
1428.0,0.0,3.0,1,0.0,1.0,1428.0,480.0,3.0,2007.0,1428.0,4,11639.0,95.0,0.0,120.0,5,7,1428.0,2007,2008,182000
1136.0,883.0,3.0,1,0.0,1.0,728.0,532.0,1.0,1997.0,2019.0,4,11414.0,60.0,0.0,135.0,8,7,728.0,1910,1993,167500
673.0,709.0,3.0,1,641.0,6.0,32.0,490.0,1.0,2000.0,1382.0,4,2651.0,69.0,0.0,50.0,5,7,673.0,2000,2000,165000
869.0,0.0,2.0,1,0.0,1.0,440.0,0.0,0.0,1980.0,869.0,2,5900.0,51.0,0.0,0.0,7,4,440.0,1923,1958,85500
1241.0,0.0,1.0,1,1106.0,6.0,135.0,569.0,2.0,2007.0,1241.0,4,4274.0,35.0,0.0,116.0,5,7,1241.0,2006,2007,199900
894.0,0.0,3.0,1,552.0,4.0,342.0,400.0,1.0,1999.0,894.0,3,9450.0,68.0,0.0,0.0,5,4,894.0,1954,1954,110000
1121.0,0.0,3.0,1,651.0,3.0,470.0,480.0,1.0,1963.0,1121.0,3,8816.0,80.0,0.0,80.0,6,5,1121.0,1963,1963,139000
999.0,0.0,3.0,3,867.0,5.0,77.0,588.0,2.0,1961.0,999.0,5,12122.0,69.0,210.0,76.0,9,7,944.0,1961,2007,178400
1276.0,1336.0,4.0,1,854.0,6.0,371.0,676.0,3.0,1998.0,2612.0,4,12203.0,98.0,975.0,0.0,5,8,1225.0,1998,1999,336000
1266.0,0.0,2.0,3,0.0,1.0,1266.0,388.0,3.0,2007.0,1266.0,4,3182.0,43.0,16.0,16.0,5,7,1266.0,2007,2007,159895
1149.0,1141.0,4.0,2,0.0,1.0,1128.0,779.0,1.0,2002.0,2290.0,4,11250.0,69.0,0.0,0.0,5,8,1128.0,2002,2002,255900
1302.0,432.0,4.0,0,0.0,0.0,0.0,539.0,1.0,1977.0,1734.0,4,10125.0,75.0,0.0,0.0,5,5,0.0,1977,1977,126000
1164.0,0.0,3.0,1,1040.0,5.0,124.0,240.0,1.0,1950.0,1164.0,3,10880.0,68.0,0.0,48.0,5,5,1164.0,1950,1950,125000
1001.0,634.0,2.0,1,0.0,1.0,485.0,255.0,1.0,1950.0,1635.0,4,5310.0,59.0,0.0,0.0,8,6,485.0,1910,2003,117000
1940.0,0.0,3.0,3,1646.0,6.0,284.0,606.0,3.0,2010.0,1940.0,5,10159.0,83.0,450.0,95.0,5,9,1930.0,2009,2010,395192
1118.0,912.0,4.0,1,156.0,2.0,692.0,551.0,3.0,1976.0,2030.0,4,12046.0,69.0,298.0,224.0,6,6,848.0,1976,1976,195000
778.0,798.0,3.0,1,0.0,1.0,770.0,614.0,2.0,2006.0,1576.0,4,8125.0,65.0,0.0,50.0,5,7,770.0,2006,2006,197000
1407.0,985.0,3.0,1,1074.0,6.0,322.0,870.0,3.0,1997.0,2392.0,4,9452.0,82.0,423.0,70.0,5,8,1396.0,1997,1998,348000
916.0,826.0,4.0,1,216.0,4.0,700.0,424.0,1.0,1925.0,1742.0,4,17671.0,121.0,0.0,169.0,9,8,916.0,1882,1986,168000
1020.0,831.0,3.0,4,536.0,4.0,169.0,440.0,2.0,1964.0,1851.0,4,9760.0,80.0,340.0,42.0,8,6,822.0,1964,1993,187000
750.0,750.0,3.0,1,0.0,1.0,750.0,564.0,2.0,2005.0,1500.0,4,8846.0,68.0,0.0,35.0,5,6,750.0,2005,2006,173900
1718.0,0.0,3.0,4,1172.0,6.0,528.0,786.0,3.0,2008.0,1718.0,5,12456.0,96.0,230.0,48.0,5,10,1700.0,2006,2007,337500
774.0,456.0,3.0,1,384.0,5.0,363.0,305.0,1.0,1946.0,1230.0,3,4712.0,51.0,0.0,57.0,7,4,747.0,1946,1950,121600
1050.0,0.0,3.0,1,915.0,3.0,135.0,368.0,1.0,1961.0,1050.0,3,10659.0,69.0,0.0,319.0,6,5,1050.0,1961,1961,136500
1442.0,0.0,2.0,1,0.0,1.0,1442.0,615.0,2.0,1970.0,1442.0,3,11717.0,69.0,571.0,0.0,6,6,1442.0,1970,1970,185000
1077.0,0.0,3.0,1,0.0,1.0,1007.0,210.0,1.0,1922.0,1077.0,3,9786.0,60.0,0.0,100.0,4,3,1007.0,1922,1950,91000
1208.0,0.0,2.0,3,686.0,6.0,501.0,632.0,2.0,2006.0,1208.0,4,6762.0,64.0,24.0,61.0,5,7,1187.0,2006,2006,206000
944.0,0.0,2.0,0,0.0,0.0,0.0,528.0,1.0,1956.0,944.0,2,10206.0,74.0,0.0,0.0,3,3,0.0,1952,1952,82000
691.0,0.0,2.0,1,0.0,1.0,691.0,216.0,1.0,1920.0,691.0,5,5400.0,60.0,0.0,20.0,6,5,691.0,1920,1950,86000
1574.0,0.0,3.0,1,24.0,6.0,1550.0,824.0,2.0,2006.0,1574.0,4,11957.0,75.0,53.0,104.0,5,8,1574.0,2006,2006,232000
1680.0,0.0,4.0,1,0.0,1.0,1680.0,528.0,1.0,1976.0,1680.0,3,11500.0,69.0,164.0,0.0,6,5,1680.0,1976,1976,136905
1504.0,0.0,1.0,1,16.0,6.0,1330.0,457.0,3.0,2005.0,1504.0,4,3182.0,43.0,16.0,0.0,5,7,1346.0,2005,2006,181000
985.0,0.0,3.0,3,595.0,6.0,390.0,328.0,1.0,1977.0,985.0,3,8385.0,65.0,220.0,0.0,8,5,985.0,1977,1977,149900
1657.0,0.0,3.0,1,1237.0,2.0,420.0,484.0,1.0,1970.0,1657.0,3,12155.0,69.0,0.0,0.0,3,6,1657.0,1970,1970,163500
546.0,0.0,3.0,1,273.0,4.0,0.0,286.0,2.0,1970.0,1092.0,3,2217.0,21.0,0.0,0.0,4,4,546.0,1970,1970,88000
1710.0,0.0,3.0,2,0.0,1.0,1710.0,550.0,2.0,2004.0,1710.0,4,12118.0,43.0,108.0,48.0,5,7,1710.0,2004,2005,240000
1008.0,0.0,4.0,1,0.0,1.0,1008.0,0.0,0.0,1980.0,1522.0,3,6000.0,60.0,0.0,0.0,5,5,1008.0,1926,1950,102000
720.0,551.0,3.0,1,0.0,1.0,720.0,312.0,2.0,1948.0,1271.0,3,21286.0,115.0,0.0,0.0,5,5,720.0,1948,1950,135000
1664.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,1980.0,1664.0,3,9825.0,75.0,0.0,0.0,5,5,0.0,1965,1965,100000
900.0,602.0,3.0,1,0.0,1.0,602.0,180.0,1.0,1923.0,1502.0,4,10592.0,55.0,0.0,0.0,7,6,602.0,1923,1996,165000
1022.0,0.0,2.0,1,247.0,4.0,310.0,280.0,1.0,1956.0,1022.0,3,7200.0,60.0,0.0,30.0,4,5,1022.0,1910,2006,85000
